Farmer_ID,Name,Age,Gender,Education_Level,Marital_Status,Household_Size,Offfarm_Income,Region,State,Has_Bank_Account,Owns_Smartphone,Uses_Mobile_Money
FARMER_01350,Edward Olson Jr.,18,Male,12,Single,3,285000,South West,Ogun,Yes,Yes,Yes
FARMER_01351,Garrett Kelly,28,Male,6,Married,6,122000,South South,Cross River,Yes,No,No
FARMER_01352,Steven Olson,59,Male,16,Married,7,0,North Central,Benue,Yes,Yes,No
FARMER_01353,Gary Chen,23,Male,12,Married,4,147000,South East,Abia,No,No,No
FARMER_01354,Ethan Roberts,66,Male,12,Widowed,5,0,North East,Taraba,No,No,No
FARMER_01355,Heather Simmons,51,Female,12,Widowed,1,0,North East,Yobe,Yes,Yes,Yes
FARMER_01356,Tyler Griffin,22,Male,0,Single,2,66000,North Central,Nasarawa,Yes,Yes,Yes
FARMER_01357,Melanie Johnson,44,Female,0,Married,3,0,North East,Borno,Yes,No,No
FARMER_01358,Thomas Scott,33,Male,6,Divorced,6,0,North West,Jigawa,Yes,No,No
FARMER_01359,Melissa Allen,40,Female,9,Single,5,165000,South East,Anambra,Yes,No,No
FARMER_01360,Peter Frye,48,Male,6,Married,7,91000,North Central,FCT,No,No,No
FARMER_01361,Robert Andrews,39,Male,6,Married,4,0,North East,Yobe,Yes,No,No
FARMER_01362,Cassidy Tucker,70,Female,3,Widowed,6,116000,North East,Bauchi,No,Yes,Yes
FARMER_01363,Larry Diaz,65,Male,14,Married,6,0,North Central,Nasarawa,Yes,Yes,Yes
FARMER_01364,Amanda Wilson,40,Female,12,Married,9,0,South South,Cross River,Yes,No,No
FARMER_01365,Valerie Frederick,28,Female,6,Single,2,61000,North West,Kebbi,Yes,Yes,No
FARMER_01366,Amy Gutierrez,44,Female,6,Widowed,4,105000,South East,Enugu,No,Yes,No
FARMER_01367,Scott Moreno,61,Male,14,Married,10,0,South South,Bayelsa,Yes,Yes,Yes
FARMER_01368,Anthony Mills,67,Male,6,Widowed,4,0,South West,Ogun,No,Yes,Yes
FARMER_01369,Christina Johnson,45,Female,12,Widowed,3,182000,South East,Anambra,No,Yes,Yes
FARMER_01370,Tami Clark,30,Female,0,Married,3,66000,South East,Ebonyi,No,Yes,Yes
FARMER_01371,John Anderson,70,Male,6,Married,6,0,South East,Imo,Yes,Yes,Yes
FARMER_01372,Andre Kline,57,Male,12,Married,2,0,South West,Oyo,Yes,No,No
FARMER_01373,Anthony Thompson PhD,55,Male,12,Divorced,5,0,South South,Bayelsa,Yes,Yes,No
FARMER_01374,Gregory Gonzales,26,Male,18,Married,7,0,North West,Jigawa,Yes,No,No
FARMER_01375,Craig Thompson,30,Male,12,Single,5,122000,North Central,Kogi,Yes,No,No
FARMER_01376,Stacy Doyle,26,Female,0,Married,4,0,South West,Ondo,No,No,No
FARMER_01377,Charles Shah,64,Male,9,Married,6,232000,South East,Imo,Yes,Yes,Yes
FARMER_01378,Mary Smith,23,Female,12,Married,3,0,North Central,Kwara,No,No,No
FARMER_01379,Brian Whitaker,30,Male,12,Married,2,0,North Central,Kwara,Yes,No,No
FARMER_01380,Casey Brown,46,Female,0,Married,9,0,North East,Adamawa,No,Yes,No
FARMER_01381,Ernest Pratt,58,Male,16,Married,3,220000,North Central,Nasarawa,No,No,No
FARMER_01382,Kristen Brown,58,Female,0,Married,10,50000,North West,Katsina,No,Yes,Yes
FARMER_01383,Brian Butler,23,Male,12,Married,2,0,North Central,Plateau,Yes,Yes,No
FARMER_01384,Amy Miller,34,Female,12,Married,5,0,South East,Ebonyi,Yes,Yes,No
FARMER_01385,Jeffery Davis,33,Male,14,Divorced,2,521000,South West,Osun,No,No,No
FARMER_01386,Ryan Proctor,64,Male,3,Married,2,51000,South South,Bayelsa,No,No,No
FARMER_01387,Brian Casey,62,Male,3,Married,7,0,South West,Osun,Yes,No,No
FARMER_01388,Matthew Patterson,44,Male,6,Divorced,5,0,South West,Oyo,No,No,No
FARMER_01389,Aaron Hudson,60,Male,6,Married,8,0,South West,Osun,Yes,Yes,No
FARMER_01390,Connie Cantu,70,Female,6,Married,9,126000,South East,Anambra,Yes,Yes,Yes
FARMER_01391,Anne Prince,36,Female,6,Married,5,0,South East,Ebonyi,Yes,Yes,Yes
FARMER_01392,Kim Garza,45,Female,0,Married,3,0,North East,Borno,Yes,Yes,No
FARMER_01393,Lance King,55,Male,6,Widowed,3,0,South South,Bayelsa,Yes,Yes,Yes
FARMER_01394,Ryan Evans,58,Male,14,Married,3,295000,North West,Kaduna,No,Yes,No
FARMER_01395,Kevin Hancock,63,Male,12,Married,4,0,South West,Lagos,Yes,No,No
FARMER_01396,Christian Lee,65,Male,0,Single,2,0,North East,Yobe,Yes,Yes,No
FARMER_01397,Sara Ross DDS,33,Female,6,Married,6,0,South South,Cross River,No,No,No
FARMER_01398,Samuel Anderson,43,Male,0,Married,6,32000,North East,Taraba,No,No,No
FARMER_01399,Charlotte Jefferson,35,Female,0,Widowed,3,25000,North West,Zamfara,No,No,No
FARMER_01400,Alan Hall,34,Male,6,Married,6,0,South East,Imo,Yes,No,No
FARMER_01401,David Daniels,23,Male,0,Single,3,67000,South East,Abia,Yes,Yes,Yes
FARMER_01402,Walter Ellis,20,Male,6,Married,2,0,North Central,Kwara,Yes,Yes,Yes
FARMER_01403,James Hall,25,Male,12,Single,5,0,South East,Imo,Yes,No,No
FARMER_01404,Kevin Alvarado,60,Male,14,Married,7,0,North West,Kebbi,No,Yes,Yes
FARMER_01405,Dawn Wiggins,52,Female,6,Divorced,1,0,North West,Kaduna,No,Yes,Yes
FARMER_01406,Kyle Smith,53,Male,3,Single,4,0,North East,Adamawa,No,No,No
FARMER_01407,Gabriel Young,38,Male,18,Married,4,258000,North West,Zamfara,No,Yes,Yes
FARMER_01408,Brandon Vazquez,66,Male,6,Married,2,0,South East,Imo,No,Yes,Yes
FARMER_01409,Scott Jones,40,Male,9,Single,3,0,South West,Ondo,Yes,No,No
FARMER_01410,Raymond Camacho,51,Male,6,Married,5,0,South South,Edo,Yes,No,No
FARMER_01411,Margaret Bullock,46,Female,6,Single,3,137000,North East,Yobe,Yes,No,No
FARMER_01412,Laura Lee,44,Female,3,Widowed,5,0,South East,Enugu,No,No,No
FARMER_01413,Angela Morgan,27,Female,0,Married,5,68000,North East,Gombe,Yes,No,No
FARMER_01414,Devin Patel,26,Male,0,Single,2,67000,North Central,Niger,Yes,Yes,No
FARMER_01415,Christopher Cunningham,27,Male,6,Married,6,86000,North East,Taraba,Yes,Yes,Yes
FARMER_01416,Barbara Allison,27,Female,3,Married,2,62000,South South,Cross River,Yes,Yes,Yes
FARMER_01417,Amber Ware,65,Female,16,Divorced,5,0,South East,Ebonyi,No,Yes,Yes
FARMER_01418,Jacqueline Whitehead,34,Female,0,Divorced,2,0,South South,Akwa Ibom,Yes,Yes,Yes
FARMER_01419,Brooke Martin,44,Female,6,Married,8,71000,North Central,Kwara,No,No,No
FARMER_01420,Pamela Barnes,25,Female,6,Married,6,63000,South East,Anambra,Yes,Yes,No
FARMER_01421,Daniel Barnes,58,Male,0,Married,9,0,South East,Imo,No,No,No
FARMER_01422,Stephanie Young,50,Female,6,Widowed,4,97000,North Central,Niger,No,No,No
FARMER_01423,Charles Lane,19,Male,12,Single,3,243000,North West,Katsina,No,No,No
FARMER_01424,Morgan Mccall,45,Female,6,Married,9,98000,North Central,Kogi,No,Yes,Yes
FARMER_01425,Heather Becker,70,Female,6,Married,6,0,South East,Abia,Yes,Yes,Yes
FARMER_01426,Zachary Carr,37,Male,0,Married,3,0,South West,Ondo,Yes,Yes,No
FARMER_01427,Aaron Dean DDS,64,Male,0,Married,7,0,North Central,Kwara,No,Yes,Yes
FARMER_01428,James Conway,26,Male,16,Single,5,197000,North West,Zamfara,Yes,No,No
FARMER_01429,Carmen Miranda,24,Female,9,Married,3,0,North Central,Nasarawa,No,Yes,Yes
FARMER_01430,Lisa Green,29,Female,0,Single,1,58000,North West,Zamfara,Yes,No,No
FARMER_01431,Travis Waller,69,Male,3,Married,2,0,North East,Adamawa,No,Yes,Yes
FARMER_01432,Sergio Holt,54,Male,12,Widowed,6,0,North Central,Nasarawa,No,No,No
FARMER_01433,Crystal Smith,28,Female,14,Single,4,364000,South South,Cross River,Yes,Yes,Yes
FARMER_01434,Andrew Smith,70,Male,12,Widowed,6,0,North East,Gombe,Yes,Yes,Yes
FARMER_01435,Tracy Reynolds,56,Female,0,Married,3,0,North Central,Niger,Yes,No,No
FARMER_01436,Tina Williams,18,Female,9,Married,4,0,North Central,Plateau,No,No,No
FARMER_01437,Anthony Lyons,65,Male,0,Married,2,0,North Central,Niger,Yes,Yes,No
FARMER_01438,James Harvey,65,Male,3,Divorced,3,0,North Central,FCT,No,Yes,Yes
FARMER_01439,Misty West,33,Female,12,Married,7,0,North East,Adamawa,No,Yes,No
FARMER_01440,Brian George,44,Male,0,Widowed,4,0,South West,Ekiti,No,No,No
FARMER_01441,Samantha Johnson,29,Female,6,Married,2,0,North West,Sokoto,No,Yes,Yes
FARMER_01442,Calvin Griffith,36,Male,12,Married,3,0,South West,Ogun,Yes,No,No
FARMER_01443,Jennifer Roberts,24,Female,12,Married,3,0,South South,Cross River,Yes,No,No
FARMER_01444,Andrea Boyer,34,Female,14,Married,7,514000,North West,Kano,No,No,No
FARMER_01445,Shane Smith,52,Male,0,Married,10,74000,South East,Enugu,No,Yes,Yes
FARMER_01446,Brittany Kelly,30,Female,6,Married,6,0,North West,Kano,Yes,No,No
FARMER_01447,Christina Heath,25,Female,12,Single,5,0,South South,Rivers,Yes,No,No
FARMER_01448,Timothy Williams,21,Male,0,Married,2,0,North Central,Plateau,Yes,No,No
FARMER_01449,Kimberly Palmer,39,Female,12,Married,5,224000,South West,Osun,No,Yes,Yes
FARMER_01450,Denise Shelton,60,Female,6,Single,2,0,South West,Lagos,Yes,Yes,No
FARMER_01451,Daniel Hall,65,Male,6,Married,2,0,North West,Jigawa,Yes,No,No
FARMER_01452,Mary Mccoy,49,Female,18,Married,7,340000,North Central,Plateau,No,No,No
FARMER_01453,Jeffrey Anderson,43,Male,9,Married,7,0,North West,Zamfara,No,No,No
FARMER_01454,Mark York Jr.,57,Male,9,Divorced,2,0,South South,Delta,Yes,No,No
FARMER_01455,Derek Ayala,61,Male,9,Widowed,6,102000,North Central,Niger,Yes,Yes,Yes
FARMER_01456,Robert Little,40,Male,0,Married,6,0,South East,Ebonyi,Yes,No,No
FARMER_01457,Tracy Torres,21,Female,14,Single,2,0,North West,Kano,Yes,Yes,Yes
FARMER_01458,Heather Hardy,32,Female,6,Married,5,123000,South West,Ogun,No,Yes,Yes
FARMER_01459,Norma Franco,63,Female,0,Married,7,0,South East,Imo,No,Yes,Yes
FARMER_01460,Scott Krause,26,Male,0,Married,2,45000,South South,Rivers,No,Yes,Yes
FARMER_01461,Alexandra Snow,62,Female,12,Divorced,4,0,North Central,Nasarawa,Yes,Yes,Yes
FARMER_01462,Joseph Thomas,31,Male,6,Married,3,0,South South,Delta,No,Yes,No
FARMER_01463,Lisa Kramer,52,Female,12,Single,5,0,South South,Akwa Ibom,No,Yes,No
FARMER_01464,Autumn Miller,27,Female,0,Married,5,39000,South South,Edo,No,Yes,Yes
FARMER_01465,Michael Davila,66,Male,18,Widowed,3,0,South East,Enugu,Yes,Yes,Yes
FARMER_01466,Frank Mendez,38,Male,6,Single,3,0,North Central,Kwara,Yes,Yes,Yes
FARMER_01467,William Sandoval,34,Male,0,Single,1,0,North Central,Niger,No,No,No
FARMER_01468,Kimberly Roman,23,Female,6,Married,4,115000,North Central,Niger,Yes,No,No
FARMER_01469,Brianna Conrad,58,Female,0,Married,3,40000,North Central,Kogi,No,No,No
FARMER_01470,Tammy Maynard,45,Female,0,Married,5,0,North West,Kano,Yes,Yes,No
FARMER_01471,Ronald Anderson,19,Male,12,Single,2,179000,South East,Abia,Yes,Yes,Yes
FARMER_01472,Louis Warren,26,Male,6,Married,3,0,North Central,Niger,Yes,No,No
FARMER_01473,Roy Jackson,27,Male,0,Married,6,0,North Central,Benue,Yes,Yes,Yes
FARMER_01474,Dana Hughes,49,Female,6,Widowed,4,0,North West,Kaduna,No,No,No
FARMER_01475,Madison Knight,39,Female,6,Widowed,3,0,South West,Ondo,Yes,Yes,No
FARMER_01476,Cameron Cameron,51,Male,0,Married,8,0,North West,Sokoto,Yes,No,No
FARMER_01477,Amy Ward,47,Female,16,Single,3,198000,North West,Katsina,No,No,No
FARMER_01478,Daniel Rice,20,Male,14,Divorced,5,0,North West,Jigawa,No,No,No
FARMER_01479,Edward Adams,51,Male,3,Married,10,103000,South South,Rivers,Yes,No,No
FARMER_01480,Sheila Schultz,51,Female,0,Married,3,0,South West,Ondo,Yes,No,No
FARMER_01481,Christian Morton,39,Male,12,Married,5,0,South East,Enugu,No,Yes,Yes
FARMER_01482,Nathan Gray,46,Male,6,Married,7,0,North East,Yobe,Yes,Yes,Yes
FARMER_01483,Vanessa Torres,67,Female,14,Married,5,0,North Central,Plateau,No,Yes,Yes
FARMER_01484,Gilbert Howard,33,Male,14,Widowed,6,0,South West,Ekiti,No,Yes,Yes
FARMER_01485,Timothy Smith,39,Male,12,Married,2,0,South South,Akwa Ibom,No,No,No
FARMER_01486,Felicia Wagner,26,Female,9,Single,4,0,North West,Zamfara,Yes,No,No
FARMER_01487,Stacy Padilla,61,Female,0,Married,8,0,South West,Osun,No,No,No
FARMER_01488,Micheal Fernandez,44,Male,6,Single,3,0,North Central,Kogi,No,Yes,No
FARMER_01489,Victoria Arellano,65,Female,6,Single,5,0,North East,Taraba,Yes,Yes,Yes
FARMER_01490,Andrew Barber,60,Male,12,Married,6,0,North Central,FCT,No,No,No
FARMER_01491,Gilbert Gonzalez,70,Male,6,Married,5,0,North West,Kaduna,Yes,Yes,Yes
FARMER_01492,Lisa Garcia,37,Female,3,Single,3,126000,South West,Oyo,No,Yes,Yes
FARMER_01493,Kelly Wilson,49,Female,18,Married,10,0,South South,Cross River,No,Yes,Yes
FARMER_01494,Gerald Payne,30,Male,0,Married,2,0,South West,Lagos,No,Yes,No
FARMER_01495,Jack Brewer,32,Male,0,Married,7,0,North East,Gombe,No,Yes,Yes
FARMER_01496,Julia Marsh,25,Female,6,Single,3,81000,North East,Taraba,No,Yes,No
FARMER_01497,Brooke Watson,49,Female,16,Single,5,273000,South South,Bayelsa,Yes,No,No
FARMER_01498,Erin Lowery,58,Female,12,Married,3,0,North West,Sokoto,No,No,No
FARMER_01499,Denise Wood,21,Female,12,Married,3,250000,North East,Yobe,No,Yes,Yes
FARMER_01500,Kathryn Jones,31,Female,16,Married,7,341000,South West,Ekiti,Yes,No,No
FARMER_01501,Robert Jackson,32,Male,18,Married,5,0,South West,Oyo,Yes,No,No
FARMER_01502,Harold Franklin,39,Male,16,Married,7,0,South West,Oyo,Yes,Yes,No
FARMER_01503,Hannah Mason,26,Female,9,Married,3,0,South West,Ondo,No,Yes,No
FARMER_01504,Daniel Mcdonald,34,Male,14,Married,2,498000,North East,Adamawa,Yes,No,No
FARMER_01505,Paul Hill,57,Male,0,Married,3,0,North West,Jigawa,Yes,Yes,Yes
FARMER_01506,Barbara Rice,34,Female,0,Married,2,0,South West,Ogun,Yes,Yes,No
FARMER_01507,Shannon King,59,Female,0,Married,4,0,North East,Adamawa,Yes,Yes,No
FARMER_01508,Janet Strickland,48,Female,12,Married,2,0,South West,Ekiti,No,Yes,Yes
FARMER_01509,Arthur Acosta,57,Male,6,Widowed,5,0,North Central,Kogi,Yes,No,No
FARMER_01510,Thomas Galvan,25,Male,14,Married,3,0,South East,Abia,Yes,No,No
FARMER_01511,Scott Woods,44,Male,6,Married,3,73000,North East,Borno,No,Yes,No
FARMER_01512,Jerry Peters,63,Male,16,Widowed,1,0,North West,Kebbi,No,No,No
FARMER_01513,Joshua Watson,70,Male,12,Married,4,0,North Central,Kogi,Yes,Yes,Yes
FARMER_01514,Mark Obrien,24,Male,12,Married,3,180000,North East,Borno,Yes,No,No
FARMER_01515,Sharon Davis,34,Female,12,Widowed,6,0,South South,Akwa Ibom,Yes,Yes,Yes
FARMER_01516,Melvin Werner,19,Male,12,Single,2,0,South West,Ekiti,Yes,No,No
FARMER_01517,Felicia Medina,23,Female,9,Single,3,0,North Central,Kwara,Yes,No,No
FARMER_01518,Carlos Hood,49,Male,0,Single,2,0,North West,Katsina,Yes,Yes,Yes
FARMER_01519,Chad Cardenas,43,Male,6,Married,4,78000,North Central,Benue,Yes,No,No
FARMER_01520,Kristin Burke,68,Female,3,Married,2,0,North East,Taraba,No,Yes,No
FARMER_01521,Angela Reid,57,Female,6,Married,4,0,North West,Jigawa,No,Yes,Yes
FARMER_01522,Carla Price,21,Female,12,Single,1,158000,South West,Ogun,Yes,Yes,Yes
FARMER_01523,Sarah Barnes,49,Female,12,Widowed,2,249000,North West,Jigawa,Yes,Yes,No
FARMER_01524,Roger Lynch,51,Male,0,Widowed,3,0,North Central,Nasarawa,Yes,Yes,Yes
FARMER_01525,Corey Kelly,28,Male,6,Married,6,0,North East,Gombe,No,Yes,Yes
FARMER_01526,Edgar Wilson,49,Male,0,Married,10,0,North Central,Niger,No,No,No
FARMER_01527,James Baker,32,Male,3,Married,5,0,South West,Oyo,Yes,No,No
FARMER_01528,Shari Scott,28,Female,14,Married,4,0,North Central,Plateau,Yes,Yes,No
FARMER_01529,Rachel Thompson,55,Female,0,Married,10,40000,North East,Gombe,No,Yes,Yes
FARMER_01530,Shannon Carr,28,Female,14,Married,6,0,North Central,Niger,No,No,No
FARMER_01531,Jessica Sanchez,57,Female,12,Divorced,1,197000,South West,Ogun,No,No,No
FARMER_01532,Daniel Montoya,49,Male,0,Married,10,35000,North West,Sokoto,No,No,No
FARMER_01533,Lisa Hart,23,Female,9,Single,3,108000,South West,Ondo,No,No,No
FARMER_01534,Lori Hoover,37,Female,0,Single,5,0,South East,Abia,Yes,Yes,Yes
FARMER_01535,Tamara Hunter,62,Female,9,Widowed,4,0,North East,Yobe,Yes,No,No
FARMER_01536,Jessica Wilcox,33,Female,6,Married,4,0,North East,Bauchi,No,Yes,No
FARMER_01537,Bradley Wagner,63,Male,18,Married,8,0,South South,Akwa Ibom,No,Yes,Yes
FARMER_01538,Luis Thompson,25,Male,12,Married,5,182000,South South,Edo,Yes,Yes,Yes
FARMER_01539,Jason Jackson,58,Male,12,Married,9,0,North West,Kaduna,No,Yes,Yes
FARMER_01540,John Robles,55,Male,6,Single,2,0,North Central,Plateau,No,No,No
FARMER_01541,Brandon Mills,44,Male,0,Married,2,0,South South,Edo,Yes,No,No
FARMER_01542,Nina Snyder,51,Female,16,Single,1,474000,North West,Sokoto,Yes,Yes,No
FARMER_01543,Evelyn Smith,34,Female,14,Married,6,273000,South East,Ebonyi,No,Yes,Yes
FARMER_01544,Samantha Price,18,Female,12,Single,2,273000,South South,Rivers,Yes,No,No
FARMER_01545,Amanda Williams,62,Female,12,Single,3,0,North East,Adamawa,Yes,No,No
FARMER_01546,Melissa Jordan,59,Female,14,Married,5,0,North East,Adamawa,No,Yes,Yes
FARMER_01547,Danielle Williams,44,Female,9,Married,9,0,North Central,Plateau,Yes,Yes,Yes
FARMER_01548,Frank Gomez,37,Male,6,Married,6,0,North West,Katsina,Yes,Yes,Yes
FARMER_01549,Cynthia Hernandez,61,Female,18,Married,7,0,South South,Akwa Ibom,No,Yes,No
FARMER_01550,Christopher Scott,70,Male,3,Married,3,0,North Central,FCT,No,No,No
FARMER_01551,Rachel Harris,46,Female,16,Married,6,452000,North Central,Nasarawa,No,No,No
FARMER_01552,Steven Sutton,18,Male,0,Single,2,49000,North West,Sokoto,Yes,Yes,Yes
FARMER_01553,Amy White,66,Female,6,Single,4,141000,North Central,FCT,Yes,No,No
FARMER_01554,Lisa Durham,47,Female,6,Married,3,79000,South South,Akwa Ibom,No,No,No
FARMER_01555,Stefanie Joyce,47,Female,12,Married,6,243000,South West,Osun,Yes,Yes,No
FARMER_01556,Miguel White,36,Male,6,Single,2,0,South South,Cross River,No,Yes,No
FARMER_01557,Ronald Moore,51,Male,14,Married,7,0,North Central,Kogi,Yes,Yes,Yes
FARMER_01558,Mark Kelley,21,Male,14,Single,3,259000,South West,Ekiti,Yes,Yes,Yes
FARMER_01559,Rebecca Russell,41,Female,6,Widowed,6,0,North West,Jigawa,Yes,No,No
FARMER_01560,Andrea Bruce,65,Female,12,Married,10,214000,North Central,Niger,Yes,No,No
FARMER_01561,Ashley Ellis,32,Female,6,Married,6,0,North Central,Plateau,No,Yes,Yes
FARMER_01562,Richard Patterson,37,Male,6,Married,4,91000,North Central,Plateau,No,Yes,Yes
FARMER_01563,Michael Cohen DVM,46,Male,18,Married,8,248000,South West,Ekiti,No,Yes,Yes
FARMER_01564,Pamela Nguyen,37,Female,0,Married,7,64000,North West,Jigawa,No,No,No
FARMER_01565,Kevin Cummings,33,Male,6,Married,2,115000,North Central,Kwara,Yes,Yes,No
FARMER_01566,Michelle Black,48,Female,9,Widowed,5,120000,South East,Abia,Yes,No,No
FARMER_01567,Jessica Freeman,28,Female,6,Married,3,60000,South South,Bayelsa,Yes,No,No
FARMER_01568,Stacey Carter,68,Female,6,Married,3,0,South South,Delta,No,Yes,Yes
FARMER_01569,Joseph Murphy,24,Male,14,Single,1,289000,North East,Gombe,Yes,No,No
FARMER_01570,Emily Gill DDS,51,Female,9,Single,4,0,North East,Borno,Yes,Yes,Yes
FARMER_01571,Gabriel Jones,62,Male,12,Widowed,4,0,North West,Zamfara,Yes,Yes,Yes
FARMER_01572,Jasmine Armstrong,57,Female,9,Married,3,0,North Central,Kwara,Yes,Yes,Yes
FARMER_01573,Jordan Jones,45,Male,16,Widowed,2,507000,North Central,Kwara,Yes,Yes,Yes
FARMER_01574,Anthony Flores,68,Male,16,Married,10,426000,North West,Zamfara,No,No,No
FARMER_01575,Brian Novak,46,Male,0,Married,10,0,North West,Zamfara,No,No,No
FARMER_01576,Kristine Woods,59,Female,14,Single,2,0,North Central,Kogi,No,No,No
FARMER_01577,Amy Erickson,44,Female,3,Widowed,2,129000,North Central,Niger,No,Yes,No
FARMER_01578,Antonio Gibson,24,Male,12,Single,2,120000,North Central,Niger,No,No,No
FARMER_01579,Michael Allen,49,Male,12,Married,9,0,South South,Cross River,No,No,No
FARMER_01580,Steven Leonard,22,Male,16,Married,3,0,South East,Abia,Yes,Yes,No
FARMER_01581,Mark Taylor,35,Male,12,Married,7,0,South West,Lagos,Yes,Yes,Yes
FARMER_01582,Joseph Simmons,34,Male,3,Married,2,108000,North West,Kaduna,No,Yes,Yes
FARMER_01583,Melissa Green,66,Female,0,Married,9,73000,North Central,Kogi,Yes,No,No
FARMER_01584,Sarah Peters,65,Female,9,Married,6,239000,North East,Borno,Yes,Yes,No
FARMER_01585,Scott Avila,37,Male,14,Single,3,0,South West,Ogun,Yes,No,No
FARMER_01586,Carrie Stanley,29,Female,0,Married,5,44000,North East,Borno,No,No,No
FARMER_01587,Erica Randall,39,Female,3,Married,6,125000,North Central,Nasarawa,Yes,Yes,No
FARMER_01588,Sara Roy,31,Female,6,Married,2,0,South South,Edo,Yes,Yes,No
FARMER_01589,Thomas Walker,31,Male,6,Married,3,0,South South,Delta,Yes,No,No
FARMER_01590,Michelle Price,61,Female,3,Married,7,118000,South East,Abia,No,No,No
FARMER_01591,Donald Contreras,56,Male,16,Married,6,428000,North Central,Niger,Yes,No,No
FARMER_01592,Miguel Washington,64,Male,16,Widowed,6,0,North East,Adamawa,Yes,Yes,No
FARMER_01593,William Jones,20,Male,6,Married,2,0,South East,Ebonyi,Yes,Yes,Yes
FARMER_01594,Emily Robbins,41,Female,9,Married,5,0,South West,Lagos,Yes,No,No
FARMER_01595,Donald Grant,29,Male,0,Married,7,0,North Central,FCT,Yes,Yes,Yes
FARMER_01596,Hannah Garcia,45,Female,3,Married,8,78000,South South,Rivers,Yes,No,No
FARMER_01597,Mr. Nathaniel Roberts MD,46,Male,6,Widowed,1,138000,South South,Bayelsa,Yes,Yes,Yes
FARMER_01598,Craig Buckley,44,Male,0,Divorced,3,0,South South,Edo,No,Yes,Yes
FARMER_01599,Andrew Nicholson,68,Male,14,Married,8,454000,North Central,Plateau,No,No,No
FARMER_01600,Kenneth Ellis,54,Male,6,Married,5,0,North West,Kano,Yes,Yes,Yes
FARMER_01601,Joshua Caldwell MD,44,Male,12,Married,6,181000,North West,Kaduna,Yes,No,No
FARMER_01602,Adam Hamilton,64,Male,12,Married,5,263000,North Central,Plateau,Yes,No,No
FARMER_01603,Christopher Beard,21,Male,0,Single,1,0,North West,Kaduna,Yes,No,No
FARMER_01604,Jon Hansen,40,Male,6,Married,2,0,South East,Abia,Yes,Yes,No
FARMER_01605,John Martinez,30,Male,6,Widowed,6,0,South South,Akwa Ibom,Yes,No,No
FARMER_01606,Paula Henry,32,Female,12,Divorced,5,0,South South,Bayelsa,Yes,No,No
FARMER_01607,Taylor Heath,33,Male,14,Widowed,5,186000,South South,Rivers,No,Yes,Yes
FARMER_01608,Adriana Romero,59,Female,0,Married,6,66000,North Central,Niger,No,Yes,Yes
FARMER_01609,Megan Mercado,28,Female,0,Married,7,0,North West,Kano,No,Yes,No
FARMER_01610,Mr. Stephen Myers,66,Male,12,Married,7,285000,South South,Cross River,No,No,No
FARMER_01611,Michelle Gordon,51,Female,18,Single,3,0,South South,Akwa Ibom,Yes,No,No
FARMER_01612,Barbara Torres MD,31,Female,9,Single,1,0,North West,Katsina,No,No,No
FARMER_01613,Shane Lopez,65,Male,12,Single,5,130000,North East,Yobe,Yes,Yes,Yes
FARMER_01614,John Butler,61,Male,0,Single,2,29000,South East,Imo,No,Yes,Yes
FARMER_01615,Paul Erickson,35,Male,0,Married,6,29000,South East,Imo,No,No,No
FARMER_01616,Charles Kelley,24,Male,6,Single,3,85000,North Central,Benue,No,No,No
FARMER_01617,Mr. Aaron Rios Jr.,70,Male,0,Widowed,5,53000,North West,Sokoto,No,Yes,Yes
FARMER_01618,Gary Hansen,34,Male,12,Widowed,6,217000,South South,Akwa Ibom,Yes,Yes,Yes
